Date,Country,ConfirmedToDate,NewConfirmed,PrevNewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,PrevNewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,Critical,NewCritical,NewCritical_2DayAvg,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000,DaysInCritical,DaysInCritical5,DaysInCritical100,DaysInCritical250,DaysInCritical000
3/17/20,Nigeria,8,8,0,1.0,8,1.0,0,0,0,1.0,0,1.0,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Nigeria,12,4,8,1.2,6,1.2,0,0,0,,0,,1,0,0,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Nigeria,12,0,4,,2,3.8,0,0,0,,0,,1,0,0,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Nigeria,12,0,0,,0,,0,0,0,,0,,1,0,0,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Nigeria,22,10,0,0.8,5,1.5,0,0,0,,0,,1,0,0,0,21,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Nigeria,22,0,10,,5,2.9,0,0,0,,0,,1,0,0,0,21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Nigeria,30,8,0,1.8,4,3.7,0,0,0,,,,2,0,0,0,28,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,North Macedonia,43,43,0,1.0,43,1.0,0,0,0,1.0,0,1.0,1,1,1,1,42,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3/18/20,North Macedonia,50,7,43,4.2,25,4.2,0,0,0,,0,,1,1,1,1,49,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1
3/18/20,North Macedonia,50,0,7,,3.5,9.8,0,0,0,,0,,1,1,1,1,49,3,3,0,0,0,0,0,0,0,0,3,0,0,0,1
3/19/2020,North Macedonia,76,26,0,1.3,13,2.6,0,0,0,,0,,1,1,1,1,75,4,4,0,0,0,0,0,0,0,0,4,0,0,0,1
3/20/2020,North Macedonia,85,9,26,5.8,17.5,3.0,0,0,0,,0,,1,1,1,1,84,5,5,0,0,0,0,0,0,0,0,5,0,0,0,1
3/21/2020,North Macedonia,85,0,9,,4.5,13.1,0,0,0,,0,,1,1,1,1,84,6,6,0,0,0,0,0,0,0,0,6,0,0,0,1
3/22/2020,North Macedonia,115,30,0,2.0,15,3.9,1,1,0,,0.5,,1,1,1,1,113,7,7,1,0,0,1,0,0,0,0,7,0,0,0,1
3/17/20,Norway,1591,1591,0,1.0,1591,1.0,6,6,0,1.0,6,1.0,1,27,27,27,1584,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
3/18/20,Norway,1790,199,1591,5.6,895,5.6,7,1,6,4.2,3.5,4.2,1,27,27,27,1782,2,2,2,2,2,2,2,0,0,0,2,2,0,0,1
3/18/20,Norway,1790,0,199,,99.5,12.5,7,0,1,,0.5,9.8,1,27,27,27,1782,3,3,3,3,3,3,3,0,0,0,3,3,0,0,1
3/19/2020,Norway,1959,169,0,7.4,84.5,14.8,7,0,0,,0,,1,27,27,27,1951,4,4,4,4,4,4,4,0,0,0,4,4,0,0,1
3/20/2020,Norway,2164,205,169,6.7,187,7.3,7,0,0,,0,,1,27,27,27,2156,5,5,5,5,5,5,5,0,0,0,5,5,0,0,1
3/21/2020,Norway,2164,0,205,,102.5,14.7,7,0,0,,0,,6,28,28,27.5,2151,6,6,6,6,6,6,6,0,0,0,6,6,0,0,1
3/22/2020,Norway,2263,99,0,15.2,49.5,30.4,7,0,0,,,,6,28,28,28,2250,7,7,7,7,7,7,7,0,0,0,7,7,0,0,1
3/17/20,Oman,39,39,0,1.0,39,1.0,0,0,0,1.0,0,1.0,12,0,0,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Oman,48,9,39,2.1,24,2.1,0,0,0,,0,,13,0,0,0,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Oman,48,0,9,,4.5,5.4,0,0,0,,0,,13,0,0,0,35,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Oman,48,0,0,,0,,0,0,0,,0,,13,0,0,0,35,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Oman,52,4,0,6.1,2,12.3,0,0,0,,0,,13,0,0,0,39,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Oman,52,0,4,,2,13.7,0,0,0,,0,,13,0,0,0,39,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Oman,55,3,0,9.1,1.5,18.2,0,0,0,,,,17,0,0,0,38,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Pakistan,307,307,0,1.0,307,1.0,2,2,0,1.0,2,1.0,2,0,0,0,303,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3/18/20,Pakistan,454,147,307,1.4,227,1.4,2,0,2,,1,,13,0,0,0,439,2,2,2,2,0,2,0,0,0,0,0,0,0,0,1
3/18/20,Pakistan,454,0,147,,73.5,4.2,2,0,0,,0,,13,0,0,0,439,3,3,3,3,0,3,0,0,0,0,0,0,0,0,1
3/19/2020,Pakistan,501,47,0,6.5,23.5,13.1,3,1,0,1.4,0.5,2.8,13,0,0,0,485,4,4,4,4,0,4,0,0,0,0,0,0,0,0,1
3/20/2020,Pakistan,645,144,47,2.4,95.5,3.6,3,0,1,,0.5,4.2,13,0,0,0,629,5,5,5,5,0,5,0,0,0,0,0,0,0,0,1
3/21/2020,Pakistan,645,0,144,,72,6.1,3,0,0,,0,,13,0,0,0,629,6,6,6,6,0,6,0,0,0,0,0,0,0,0,1
3/22/2020,Pakistan,776,131,0,3.4,65.5,6.7,4,1,0,2.1,0.5,4.2,13,0,0,0,759,7,7,7,7,0,7,0,0,0,0,0,0,0,0,1
3/17/20,Palestine,44,44,0,1.0,44,1.0,0,0,0,1.0,0,1.0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Palestine,47,3,44,10.3,23.5,10.3,0,0,0,,0,,0,0,0,0,47,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Palestine,47,0,3,,1.5,21.9,0,0,0,,0,,0,0,0,0,47,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Palestine,48,1,0,32.9,0.5,65.8,0,0,0,,0,,0,0,0,0,48,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Palestine,53,5,1,6.7,3,11.2,0,0,0,,0,,17,0,0,0,36,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Palestine,53,0,5,,2.5,10.1,0,0,0,,0,,17,0,0,0,36,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Palestine,59,6,0,4.2,3,8.4,0,0,0,,,,17,0,0,0,42,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Panama,109,109,0,1.0,109,1.0,1,1,0,1.0,1,1.0,0,7,7,7,108,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
3/18/20,Panama,137,28,109,2.7,68.5,2.7,1,0,1,,0.5,,0,7,7,7,136,2,2,2,0,0,2,0,0,0,0,2,2,0,0,1
3/18/20,Panama,137,0,28,,14,6.8,1,0,0,,0,,0,7,7,7,136,3,3,3,0,0,3,0,0,0,0,3,3,0,0,1
3/19/2020,Panama,200,63,0,1.5,31.5,3.0,1,0,0,,0,,1,7,7,7,198,4,4,4,0,0,4,0,0,0,0,4,4,0,0,1
3/20/2020,Panama,245,45,63,3.1,54,2.6,3,2,0,0.3,1,0.7,1,7,7,7,241,5,5,5,0,0,5,0,0,0,0,5,5,0,0,1
3/21/2020,Panama,245,0,45,,22.5,7.5,3,0,2,,1,2.1,1,7,7,7,241,6,6,6,0,0,6,0,0,0,0,6,6,0,0,1
3/22/2020,Panama,245,0,0,,22.5,7.5,3,0,0,,,2.1,1,7,7,7,241,7,7,7,0,0,7,0,0,0,0,7,7,0,0,1
3/20/2020,Papua New Guinea,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2020,Papua New Guinea,1,0,1,,0.5,,0,0,0,,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Papua New Guinea,1,0,0,,0.5,1.4,0,0,0,,,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Paraguay,11,11,0,1.0,11,1.0,0,0,0,1.0,0,1.0,0,1,1,1,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3/18/20,Paraguay,13,2,11,3.8,6.5,3.8,0,0,0,,0,,0,1,1,1,13,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1
3/18/20,Paraguay,13,0,2,,1,9.1,0,0,0,,0,,0,1,1,1,13,3,3,0,0,0,0,0,0,0,0,3,0,0,0,1
3/19/2020,Paraguay,18,5,0,1.8,2.5,3.6,0,0,0,,0,,0,1,1,1,18,4,4,0,0,0,0,0,0,0,0,4,0,0,0,1
3/20/2020,Paraguay,22,4,5,3.1,4.5,2.8,1,1,0,,0.5,,0,1,1,1,21,5,5,0,0,0,1,0,0,0,0,5,0,0,0,1
3/21/2020,Paraguay,22,0,4,,2,7.3,1,0,1,,0.5,1.4,0,1,1,1,21,6,6,0,0,0,2,0,0,0,0,6,0,0,0,1
3/22/2020,Paraguay,22,0,0,,2,7.3,1,0,0,,,1.4,0,1,1,1,21,7,7,0,0,0,3,0,0,0,0,7,0,0,0,1
3/17/20,Peru,145,145,0,1.0,145,1.0,0,0,0,1.0,0,1.0,1,8,8,8,144,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
3/18/20,Peru,234,89,145,1.1,117,1.1,1,1,0,,0.5,,1,8,8,8,232,2,2,2,0,0,1,0,0,0,0,2,2,0,0,1
3/18/20,Peru,234,0,89,,44.5,3.6,1,0,1,,0.5,1.4,1,8,8,8,232,3,3,3,0,0,2,0,0,0,0,3,3,0,0,1
3/19/2020,Peru,263,29,0,5.6,14.5,11.2,4,3,0,0.2,1.5,0.5,1,7,7,7.5,258,4,4,4,1,0,3,0,0,0,0,4,4,0,0,1
3/20/2020,Peru,318,55,29,3.3,42,4.3,5,1,3,2.8,2,1.4,1,5,5,6,312,5,5,5,2,0,4,1,0,0,0,5,5,0,0,1
3/21/2020,Peru,318,0,55,,27.5,7.9,5,0,1,,0.5,7.0,1,5,5,5,312,6,6,6,3,0,5,2,0,0,0,6,6,0,0,1
3/22/2020,Peru,363,45,0,4.9,22.5,9.7,5,0,0,,,7.0,1,5,5,5,357,7,7,7,4,0,6,3,0,0,0,7,7,0,0,1
3/17/20,Philippines,202,202,0,1.0,202,1.0,17,17,0,1.0,17,1.0,4,1,1,1,181,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
3/18/20,Philippines,217,15,202,8.4,108.5,8.4,17,0,17,,8.5,,7,1,1,1,193,2,2,2,0,0,2,2,0,0,0,2,0,0,0,1
3/18/20,Philippines,217,0,15,,7.5,18.0,17,0,0,,0,,7,1,1,1,193,3,3,3,0,0,3,3,0,0,0,3,0,0,0,1
3/19/2020,Philippines,230,13,0,10.4,6.5,20.8,18,1,0,11.9,0.5,23.8,8,1,1,1,204,4,4,4,0,0,4,4,0,0,0,4,0,0,0,1
3/20/2020,Philippines,307,77,13,1.9,45,3.2,19,1,1,12.6,1,12.6,8,1,1,1,280,5,5,5,1,0,5,5,0,0,0,5,0,0,0,1
3/21/2020,Philippines,307,0,77,,38.5,5.1,19,0,1,,0.5,26.6,15,1,1,1,273,6,6,6,2,0,6,6,0,0,0,6,0,0,0,1
3/22/2020,Philippines,380,73,0,2.6,36.5,5.2,25,6,0,2.2,3,4.4,15,1,1,1,340,7,7,7,3,0,7,7,0,0,0,7,0,0,0,1
3/17/20,Poland,287,287,0,1.0,287,1.0,5,5,0,1.0,5,1.0,1,3,3,3,281,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
3/18/20,Poland,355,68,287,2.9,177.5,2.9,5,0,5,,2.5,,13,3,3,3,337,2,2,2,2,0,2,2,0,0,0,2,0,0,0,1
3/18/20,Poland,355,0,68,,34,6.9,5,0,0,,0,,13,3,3,3,337,3,3,3,3,0,3,3,0,0,0,3,0,0,0,1
3/19/2020,Poland,425,70,0,3.4,35,6.7,5,0,0,,0,,13,3,3,3,407,4,4,4,4,0,4,4,0,0,0,4,0,0,0,1
3/20/2020,Poland,536,111,70,2.6,90.5,3.1,5,0,0,,0,,13,3,3,3,518,5,5,5,5,0,5,5,0,0,0,5,0,0,0,1
3/21/2020,Poland,536,0,111,,55.5,6.5,5,0,0,,0,,13,3,3,3,518,6,6,6,6,0,6,6,0,0,0,6,0,0,0,1
3/22/2020,Poland,634,98,0,3.7,49,7.4,7,2,0,1.8,1,3.5,13,3,3,3,614,7,7,7,7,0,7,7,0,0,0,7,0,0,0,1
3/17/20,Portugal,642,642,0,1.0,642,1.0,2,2,0,1.0,2,1.0,3,18,18,18,637,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
3/18/20,Portugal,786,144,642,3.1,393,3.1,4,2,2,0.7,2,0.7,4,18,18,18,778,2,2,2,2,0,2,0,0,0,0,2,2,0,0,1
3/18/20,Portugal,786,0,144,,72,7.6,4,0,2,,1,2.8,4,18,18,18,778,3,3,3,3,0,3,0,0,0,0,3,3,0,0,1
3/19/2020,Portugal,1020,234,0,2.3,117,4.7,6,2,0,1.4,1,2.8,4,20,20,19,1010,4,4,4,4,1,4,1,0,0,0,4,4,0,0,1
3/20/2020,Portugal,1280,260,234,2.7,247,2.9,12,6,2,0.7,4,1.1,5,26,26,23,1263,5,5,5,5,2,5,2,0,0,0,5,5,0,0,1
3/21/2020,Portugal,1280,0,260,,130,6.8,12,0,6,,3,2.8,5,26,26,26,1263,6,6,6,6,3,6,3,0,0,0,6,6,0,0,1
3/22/2020,Portugal,1600,320,0,2.8,160,5.5,14,2,0,4.2,1,8.4,5,26,26,26,1581,7,7,7,7,4,7,4,0,0,0,7,7,0,0,1
3/17/20,Puerto Rico,6,6,0,1.0,6,1.0,0,0,0,1.0,0,1.0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Puerto Rico,6,0,6,,3,,0,0,0,,0,,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Puerto Rico,6,0,0,,0,,0,0,0,,0,,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Puerto Rico,14,8,0,0.5,4,1.1,0,0,0,,0,,0,0,0,0,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Puerto Rico,21,7,8,1.4,7.5,1.3,1,1,0,,0.5,,0,0,0,0,20,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1
3/21/2020,Puerto Rico,21,0,7,,3.5,4.0,1,0,1,,0.5,1.4,0,0,0,0,20,6,6,0,0,0,2,0,0,0,0,0,0,0,0,1
3/22/2020,Puerto Rico,23,2,0,7.0,1,14.0,1,0,0,,,1.4,0,0,0,0,22,7,7,0,0,0,3,0,0,0,0,0,0,0,0,1
3/17/20,Qatar,452,452,0,1.0,452,1.0,0,0,0,1.0,0,1.0,4,0,0,0,448,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Qatar,460,8,452,39.2,230,39.2,0,0,0,,0,,4,0,0,0,456,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Qatar,460,0,8,,4,79.8,0,0,0,,0,,4,0,0,0,456,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Qatar,470,10,0,31.9,5,63.8,0,0,0,,0,,10,6,6,3,460,4,4,4,4,0,0,0,0,0,0,1,1,0,0,1
3/20/2020,Qatar,481,11,10,29.3,10.5,30.7,0,0,0,,0,,10,6,6,6,471,5,5,5,5,0,0,0,0,0,0,2,2,0,0,1
3/21/2020,Qatar,481,0,11,,5.5,59.9,0,0,0,,0,,27,6,6,6,454,6,6,6,6,0,0,0,0,0,0,3,3,0,0,1
3/22/2020,Qatar,494,13,0,24.4,6.5,48.9,0,0,0,,,,33,6,6,6,461,7,7,7,7,0,0,0,0,0,0,4,4,0,0,1
3/17/20,Réunion,14,14,0,1.0,14,1.0,0,0,0,1.0,0,1.0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Réunion,28,14,14,0.7,14,0.7,0,0,0,,0,,0,0,0,0,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Réunion,28,0,14,,7,2.8,0,0,0,,0,,0,0,0,0,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Réunion,38,10,0,2.0,5,3.9,0,0,0,,0,,0,0,0,0,38,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Réunion,47,9,10,3.0,9.5,2.8,0,0,0,,0,,0,0,0,0,47,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Réunion,47,0,9,,4.5,7.3,0,0,0,,0,,0,0,0,0,47,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Réunion,47,0,0,,4.5,7.3,0,0,0,,,,1,0,0,0,46,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Romania,260,260,0,1.0,260,1.0,0,0,0,1.0,0,1.0,19,5,5,5,241,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
3/18/20,Romania,277,17,260,9.9,138.5,9.9,0,0,0,,0,,19,5,5,5,258,2,2,2,2,0,0,0,0,0,0,2,2,0,0,1
3/18/20,Romania,277,0,17,,8.5,21.2,0,0,0,,0,,19,5,5,5,258,3,3,3,3,0,0,0,0,0,0,3,3,0,0,1
3/19/2020,Romania,308,31,0,5.8,15.5,11.7,0,0,0,,0,,25,5,5,5,283,4,4,4,4,0,0,0,0,0,0,4,4,0,0,1
3/20/2020,Romania,367,59,31,3.4,45,4.4,0,0,0,,0,,31,11,11,8,336,5,5,5,5,0,0,0,0,0,0,5,5,0,0,1
3/21/2020,Romania,367,0,59,,29.5,8.0,0,0,0,,0,,52,14,14,12.5,315,6,6,6,6,0,0,0,0,0,0,6,6,0,0,1
3/22/2020,Romania,433,66,0,3.3,33,6.7,3,3,0,,1.5,,64,14,14,14,366,7,7,7,7,0,1,0,0,0,0,7,7,0,0,1
3/17/20,Russia,147,147,0,1.0,147,1.0,0,0,0,1.0,0,1.0,8,0,0,0,139,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Russia,199,52,147,1.9,99.5,1.9,1,1,0,,0.5,,8,0,0,0,190,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1
3/18/20,Russia,199,0,52,,26,5.1,1,0,1,,0.5,1.4,8,0,0,0,190,3,3,3,0,0,2,0,0,0,0,0,0,0,0,1
3/19/2020,Russia,253,54,0,2.5,27,4.9,1,0,0,,0,,8,0,0,0,244,4,4,4,1,0,3,0,0,0,0,0,0,0,0,1
3/20/2020,Russia,306,53,54,3.2,53.5,3.2,1,0,0,,0,,12,0,0,0,293,5,5,5,2,0,4,0,0,0,0,0,0,0,0,1
3/21/2020,Russia,306,0,53,,26.5,7.7,1,0,0,,0,,16,0,0,0,289,6,6,6,3,0,5,0,0,0,0,0,0,0,0,1
3/22/2020,Russia,367,61,0,3.3,30.5,6.6,1,0,0,,,,16,0,0,0,350,7,7,7,4,0,6,0,0,0,0,0,0,0,0,1
3/17/20,Rwanda,11,11,0,1.0,11,1.0,0,0,0,1.0,0,1.0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Rwanda,11,0,11,,5.5,,0,0,0,,0,,0,0,0,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Rwanda,11,0,0,,0,,0,0,0,,0,,0,0,0,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Rwanda,17,6,0,1.3,3,2.6,0,0,0,,0,,0,0,0,0,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Rwanda,17,0,6,,3,4.0,0,0,0,,0,,0,0,0,0,17,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Rwanda,17,0,0,,0,,0,0,0,,0,,0,0,0,0,17,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Rwanda,19,2,0,6.0,1,11.9,0,0,0,,,,0,0,0,0,19,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,S. Korea,8413,8413,0,1.0,8413,1.0,84,84,0,1.0,84,1.0,1540,59,59,59,6789,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
3/18/20,S. Korea,8565,152,8413,31.3,4282.5,31.3,91,7,84,8.4,45.5,8.4,1947,59,59,59,6527,2,2,2,2,2,2,2,0,0,0,2,2,0,0,1
3/18/20,S. Korea,8565,0,152,,76,60.1,91,0,7,,3.5,18.2,1947,59,59,59,6527,3,3,3,3,3,3,3,0,0,0,3,3,0,0,1
3/19/2020,S. Korea,8652,87,0,52.5,43.5,105.0,94,3,0,21.2,1.5,42.5,2233,59,59,59,6325,4,4,4,4,4,4,4,0,0,0,4,4,0,0,1
3/20/2020,S. Korea,8799,147,87,30.1,117,37.8,102,8,3,8.2,5.5,12.0,2612,59,59,59,6085,5,5,5,5,5,5,5,1,0,0,5,5,0,0,1
3/21/2020,S. Korea,8799,0,147,,73.5,58.0,102,0,8,,4,17.9,2909,59,59,59,5788,6,6,6,6,6,6,6,2,0,0,6,6,0,0,1
3/22/2020,S. Korea,8897,98,0,41.3,49,82.7,104,2,0,35.7,1,71.4,2909,59,59,59,5884,7,7,7,7,7,7,7,3,0,0,7,7,0,0,1
3/17/20,Saint Lucia,2,2,0,1.0,2,1.0,0,0,0,1.0,0,1.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Saint Lucia,2,0,2,,1,,0,0,0,,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Saint Lucia,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Saint Lucia,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Saint Lucia,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Saint Lucia,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Saint Lucia,2,0,0,,0,,0,0,0,,,,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Saint Martin,3,3,0,1.0,3,1.0,0,0,0,1.0,0,1.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Saint Martin,3,0,3,,1.5,,0,0,0,,0,,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Saint Martin,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Saint Martin,4,1,0,2.1,0.5,4.2,0,0,0,,0,,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Saint Martin,5,1,1,2.8,1,2.8,0,0,0,,0,,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Saint Martin,5,0,1,,0.5,7.0,0,0,0,,0,,0,0,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Saint Martin,5,0,0,,0.5,7.0,0,0,0,,,,0,0,0,0,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,San Marino,140,140,0,1.0,140,1.0,14,14,0,1.0,14,1.0,4,11,11,11,122,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
3/18/20,San Marino,144,4,140,21.3,72,21.3,14,0,14,,7,,4,11,11,11,126,2,2,2,0,0,2,2,0,0,0,2,2,0,0,1
3/18/20,San Marino,144,0,4,,2,44.1,14,0,0,,0,,4,11,11,11,126,3,3,3,0,0,3,3,0,0,0,3,3,0,0,1
3/19/2020,San Marino,151,7,0,12.6,3.5,25.2,14,0,0,,0,,4,12,12,11.5,133,4,4,4,0,0,4,4,0,0,0,4,4,0,0,1
3/20/2020,San Marino,160,9,7,10.3,8,11.6,20,6,0,1.6,3,3.3,4,12,12,12,136,5,5,5,0,0,5,5,0,0,0,5,5,0,0,1
3/21/2020,San Marino,160,0,9,,4.5,21.2,20,0,6,,3,4.7,4,12,12,12,136,6,6,6,0,0,6,6,0,0,0,6,6,0,0,1
3/22/2020,San Marino,175,15,0,6.3,7.5,12.7,20,0,0,,,4.7,4,13,13,12.5,151,7,7,7,0,0,7,7,0,0,0,7,7,0,0,1
3/17/20,Saudi Arabia,238,238,0,1.0,238,1.0,0,0,0,1.0,0,1.0,6,0,0,0,232,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Saudi Arabia,274,36,238,4.5,137,4.5,0,0,0,,0,,6,0,0,0,268,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Saudi Arabia,274,0,36,,18,10.4,0,0,0,,0,,6,0,0,0,268,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Saudi Arabia,344,70,0,2.7,35,5.4,0,0,0,,0,,8,0,0,0,336,4,4,4,3,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Saudi Arabia,392,48,70,4.9,59,4.0,0,0,0,,0,,8,0,0,0,384,5,5,5,4,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Saudi Arabia,392,0,48,,24,11.2,0,0,0,,0,,16,0,0,0,376,6,6,6,5,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Saudi Arabia,511,119,0,2.2,59.5,4.4,0,0,0,,,,17,0,0,0,494,7,7,7,6,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Senegal,36,36,0,1.0,36,1.0,0,0,0,1.0,0,1.0,2,0,0,0,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Senegal,36,0,36,,18,,0,0,0,,0,,2,0,0,0,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Senegal,36,0,0,,0,,0,0,0,,0,,2,0,0,0,34,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Senegal,47,11,0,2.2,5.5,4.3,0,0,0,,0,,2,0,0,0,45,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Senegal,56,9,11,3.5,10,3.1,0,0,0,,0,,5,0,0,0,51,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Senegal,56,0,9,,4.5,7.9,0,0,0,,0,,5,0,0,0,51,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Senegal,67,11,0,3.2,5.5,6.5,0,0,0,,,,5,0,0,0,62,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
